Recipient Egypt Ethiopia Kazakhstan Russia Azerbaijan Armenia Iran Bosnia-Herzegovina Ukraine Kyrgyzstan Tajikistan Belarus Georgia Jordan Poland Israel India Moldova Hungary Latvia Lithuania Estonia Lebanon Albania Uzbekistan Bangladesh Nepal IBS_Spain PJL_Pakistan GWD_Gambia ESN_Nigeria BEB_Bengal MSL_Sierra_Leone STU_Sri_Lanka ITU_India YRI_Nigeria LWK_Kenya TSI_Italy GIH_India
HG02239 604.928552 271.101617 43.301789 181.69567 13.140671 59.90926 22.639589 154.894116 121.730715 15.682916 59.559425 64.341196 42.042454 10.258527 52.103968 63.197899 79.580803 18.250833 11.063224 39.224285 29.359353 81.026471 6.174998 35.61877 29.570844 7.859078 6.775206 1825.7896 460.907339 81.819812 50.696514 285.365761 46.995627 316.484385 326.592545 60.964934 56.068894 1235.48887 373.211342
HG03713 305.615752 152.277177 31.317188 119.989162 8.505674 36.920844 24.371408 47.033859 42.024956 23.55748 70.323737 18.934341 21.094693 7.444435 17.819322 31.894055 187.36254 11.802607 6.631803 13.094628 13.398512 27.323013 3.065833 15.440672 33.745466 20.005629 15.671001 436.3254 873.841742 44.37698 34.667105 745.060939 27.684666 1113.91168 1224.18732 37.189037 40.0909 450.173328 911.242989
HG03714 306.307537 144.580685 25.848101 135.822335 8.664304 35.393982 22.60772 33.325683 48.103062 19.605817 64.141844 20.407871 23.754054 5.449139 20.313569 32.088347 183.476803 7.066122 8.371335 15.962431 11.384989 33.008942 4.151901 9.009881 37.724571 25.150089 12.782355 444.877327 887.580028 43.969038 33.06556 771.623045 28.807408 1098.32637 1182.41697 35.554056 39.492357 445.413862 939.788383
HG03716 286.144796 141.512218 26.019978 126.791112 10.140495 38.708184 21.2654 33.98795 50.32482 22.455707 67.588372 22.036199 23.663058 8.975984 18.603126 32.927703 183.228442 9.587451 6.578414 14.174282 19.151482 31.888253 3.660851 12.476667 33.322265 23.300077 11.996311 452.128895 843.619487 45.642725 31.797058 733.952363 27.872161 1092.37284 1256.51353 34.976514 39.745767 468.558176 937.728752
HG03717 173.602622 93.779822 18.807963 71.447795 5.664012 23.000296 11.766919 19.034673 20.876153 10.526744 42.533688 8.717959 11.892265 4.056992 12.274989 19.150438 145.770913 4.432528 2.152106 7.092766 8.07624 16.267142 2.858735 6.374718 17.098589 19.701214 8.544346 212.260937 606.434705 33.106811 27.619922 651.300156 22.823954 819.941697 3058.73985 29.014607 32.392176 229.20995 737.070463
HG03718 168.363956 96.146945 20.102484 74.177028 4.559407 28.757906 12.28332 21.960071 30.923403 14.637293 36.710904 7.096099 12.936831 3.575446 10.470146 17.915004 159.998268 3.515225 1.439898 5.736363 7.089301 13.071851 3.056991 5.991193 16.767857 26.151855 7.119433 221.200041 636.854107 33.640711 26.39393 638.849508 22.193485 797.754404 3005.54757 27.931246 30.576961 237.254412 756.667019
HG03720 254.311344 135.450115 27.912358 100.427665 8.230592 34.359691 16.967211 33.032056 35.079527 27.834265 51.559625 19.701846 21.192288 5.487429 20.277121 25.649623 184.318361 5.39271 5.300266 11.426617 12.590836 19.790598 3.120969 11.117415 25.080873 26.724661 15.571565 335.93654 880.699813 47.562979 34.373192 809.017488 30.279747 1219.01718 1378.02441 39.32717 43.229484 342.969441 947.072787
HG03722 262.637612 135.307543 28.650054 105.093898 9.264367 28.575147 19.888249 25.735953 35.376454 18.294555 57.108968 12.956745 20.969859 6.794582 12.609475 25.132885 191.825159 8.342138 3.85348 9.945914 8.25789 19.648266 3.377201 7.868548 26.83793 25.093662 13.674286 325.246444 847.805617 43.579961 36.18425 807.397211 31.615672 1246.17994 1474.26075 39.357603 41.459573 326.530652 902.679374
HG03727 254.610747 124.514686 25.784617 99.764186 7.621563 31.003905 18.188873 26.640764 31.378383 19.885461 58.082463 13.055177 17.947357 6.047911 15.376176 30.059383 176.307568 6.823207 4.394863 9.288732 9.589058 19.213097 2.519671 10.610043 29.063601 23.980324 13.175944 318.722067 782.605945 42.376242 31.261011 721.800476 27.7565 1193.38524 1799.02437 35.044668 35.12514 325.279281 848.109136
HG03729 227.857786 122.370972 16.988568 96.932834 6.18351 31.732468 18.779709 26.181901 30.346741 14.262443 44.413242 9.52512 20.225292 6.476103 12.106778 24.114138 166.45422 5.123543 2.412956 9.398249 11.896817 15.350328 2.898744 10.347108 23.78594 31.004847 12.493879 285.35893 748.221262 38.263812 30.808985 675.664325 25.781587 1093.38769 2157.21891 32.463893 35.519944 301.944188 821.120113
HG03730 259.044875 148.427363 31.743557 100.807878 7.152488 33.454976 15.82742 31.087551 31.682877 25.037178 53.15525 13.243408 17.561803 5.228909 10.280544 26.385156 201.714767 4.685106 2.83495 9.726527 7.467518 17.225246 2.952309 7.65579 31.00213 29.157778 11.998793 296.697795 918.493376 51.998051 38.353266 862.39146 34.039313 1259.81768 1322.32903 43.205364 47.3909 309.057997 925.101492
HG03731 237.406599 133.751635 27.555067 103.76104 7.808948 28.35847 17.221569 27.542516 32.842798 16.696266 46.054316 11.750016 14.99271 5.199797 12.225641 23.994384 171.630782 5.531501 2.387945 9.65793 7.834366 16.634873 6.057883 7.669984 26.080924 21.402897 11.832921 308.610077 798.253192 39.738729 29.866921 707.291117 26.905716 1089.23501 2015.71791 33.67014 38.908012 305.262956 818.074285
HG03742 255.750047 138.207051 29.820828 116.925953 6.045826 35.104356 18.040445 26.399027 31.876998 17.938281 54.480925 13.317467 18.180188 6.284294 11.566263 21.96019 205.555572 8.126681 2.096098 11.636702 8.856776 19.712709 2.149839 9.092765 29.503925 30.782357 11.995522 312.550175 841.50034 47.653503 34.7085 807.113507 29.504698 1184.13512 1508.31897 39.482454 38.754331 335.890024 924.39917
HG03770 260.562322 136.70041 34.100936 102.246804 7.42736 32.604544 20.27564 29.193778 32.793963 23.651473 54.271892 13.816121 14.996791 5.91818 12.244805 24.739038 199.876728 7.652245 3.934527 9.64534 9.938284 22.916892 4.233154 8.879871 29.791491 28.94786 14.162607 332.098212 820.065863 49.861161 37.984503 858.964907 33.52376 1171.76103 1406.35259 42.424398 43.92516 355.146248 947.78697
HG03771 246.391874 144.15076 30.860975 108.223404 7.137776 33.793678 17.853928 30.468788 30.925462 27.430541 48.044606 17.266254 18.371321 5.661738 17.082682 23.739249 204.78155 5.758324 2.861191 8.654344 10.183248 21.566988 3.021199 9.270316 33.234217 22.726807 15.823473 332.675044 830.497357 48.752979 35.479611 857.809097 31.969762 1164.28793 1476.72056 40.950112 43.846685 342.316802 894.827228
HG03772 168.031311 95.575215 13.962442 71.095309 5.981866 24.673454 8.464153 18.911702 21.574397 9.775957 39.517695 8.527073 10.871352 5.816139 10.207873 18.080032 157.264676 4.440094 2.289702 4.666392 8.846939 10.680535 2.036657 8.743423 18.718206 18.363995 8.255142 220.129198 606.220545 32.952937 25.722928 629.893973 22.790666 781.851682 3123.48147 28.645875 28.664352 228.054715 741.637783
HG03773 164.276316 87.460377 15.861573 69.464649 4.140511 21.242108 9.419379 19.303621 21.010084 11.155997 34.55865 8.071334 10.060325 3.690701 8.365065 17.628435 136.518591 3.957874 2.862664 4.965649 5.739124 11.551121 4.531152 5.106427 18.707591 17.904135 10.746267 214.381459 572.972442 32.079302 23.349743 620.286454 20.509122 723.346463 3325.27337 25.621995 28.64526 210.51534 720.137195
HG03774 260.31299 131.036635 28.007518 100.962842 6.743763 33.689021 20.351906 25.227578 32.643967 20.450549 52.142008 10.876835 18.521866 5.222152 14.594347 27.41531 168.072449 5.728362 3.06435 10.455002 9.200185 20.619149 4.087119 7.060328 24.61796 19.163815 11.718777 318.00692 776.78245 41.658076 33.504515 697.545694 28.282629 1174.51967 1828.80327 35.37273 39.305852 332.942233 866.707048
HG03775 246.043568 127.682442 23.954206 97.498796 6.095925 30.618556 18.353091 20.693761 38.396634 14.540576 43.788997 11.706703 20.118522 4.675048 13.305364 28.082711 183.127997 6.027957 4.281215 10.156318 9.082952 22.583918 4.850968 8.88638 34.304228 26.543385 10.583217 313.404829 819.665259 39.997457 31.128705 711.812914 27.839442 1146.08656 1836.63213 35.156639 37.115712 321.011014 859.583769
HG03777 240.213538 133.269081 39.046475 107.035195 7.258328 31.497705 15.353198 25.86631 30.171599 16.527415 50.637623 10.696138 17.414523 6.636475 13.699425 25.209404 196.952705 5.422262 2.707083 13.192672 11.378408 24.658382 2.646782 8.743219 31.066296 26.863169 13.148662 331.831443 824.297154 41.760479 32.562143 716.860604 27.785921 1173.30372 1706.58146 35.387803 39.762929 339.062753 868.909373
HG03778 268.091409 127.419951 27.516719 104.39416 10.54594 30.183261 13.483096 30.864386 37.320798 20.699082 50.49287 12.64516 19.74445 5.829274 16.080633 27.751028 195.963877 6.756378 3.817525 10.957537 9.753386 23.283055 2.454191 10.579894 35.336946 27.083361 16.921308 336.888485 868.530215 49.393529 34.202393 800.362501 29.765041 1142.41572 1482.89776 35.509232 42.599044 353.853058 923.031218
HG03779 292.710222 144.507606 27.75309 109.532237 9.197135 38.766268 20.616696 27.747345 39.967048 22.452397 56.552815 13.364384 24.73421 7.701387 15.661813 27.149009 195.512911 8.372324 3.021547 9.629633 8.896704 21.329857 3.220935 11.462862 36.228839 22.845704 18.926527 348.264457 834.269114 47.027624 36.511613 830.091582 30.157416 1160.36878 1296.3578 40.396046 42.264625 384.8625 976.9848
HG03780 245.530632 135.797757 24.275411 90.395382 7.433797 31.955465 17.894101 31.707859 36.606578 17.556877 46.592955 16.772079 17.088578 10.277802 12.049001 27.699116 176.805293 5.380943 3.066876 8.885272 8.006994 17.376794 3.031319 9.805238 25.753543 28.045433 13.035464 309.546222 784.42383 39.820149 30.098828 712.097405 27.322447 1129.42272 1871.90837 32.385048 36.223595 331.847213 871.495464
HG03781 281.544817 144.985788 33.709779 121.935456 12.966112 34.590265 21.681917 36.997207 40.464468 21.057555 57.213119 15.913517 19.766018 6.175769 16.244762 26.589728 199.348998 5.893655 3.903355 12.200411 10.932745 24.786646 4.960152 10.503042 24.020409 25.202935 12.769589 365.044228 861.448352 47.830373 33.798795 837.79153 29.452407 1158.92483 1268.56631 37.671665 42.933281 371.848511 963.749373
HG03782 259.397824 131.225187 30.702189 92.703572 8.475776 33.105093 18.857403 25.854421 32.042723 20.16473 53.633034 14.758206 18.599665 6.172258 13.195218 25.874255 191.109467 5.415089 3.538354 11.125742 10.110477 23.791348 3.377798 8.350438 30.63073 25.392023 14.175922 333.028744 842.523784 43.773674 31.194914 725.315053 27.490146 1154.54321 1676.25257 34.454925 39.258287 333.036738 892.766881
HG03784 169.025598 85.785082 15.846079 74.996183 5.775248 22.868251 14.155534 16.672612 22.279896 11.540738 32.80274 8.956342 12.421085 3.292187 7.815296 17.880253 131.355013 3.250254 1.941728 5.938061 7.452051 14.351449 2.505081 7.214778 17.221881 18.36264 9.265988 211.444904 569.114084 31.801415 23.359413 604.162868 21.792216 796.112862 3246.85554 26.38609 27.738035 222.528917 723.149467
HG03785 164.065612 96.502246 18.544065 72.501431 5.295932 23.883334 11.633872 22.557875 25.719032 9.832256 36.115973 6.261738 11.132257 4.180364 8.965437 18.881061 154.895978 3.753608 3.222944 5.712443 9.00241 13.892384 2.551232 5.740986 15.771923 21.498053 9.984236 225.148996 600.665715 30.789463 25.430728 632.412062 21.780445 791.934286 3096.78142 27.969711 28.445434 220.05543 761.905485
HG03786 180.715848 93.026484 16.740008 72.985671 7.417541 25.996071 9.737568 20.140224 23.571209 13.239177 32.704381 9.184068 10.533416 3.536416 7.797275 18.626909 158.427255 5.728119 2.631942 5.59433 5.816467 12.89892 3.474725 6.340181 26.273649 19.937207 9.170474 210.778324 602.267762 34.108588 24.866954 625.606459 22.625698 806.371854 3080.87664 27.328229 28.180427 221.520802 758.640592
HG03787 260.612811 142.730764 25.756781 97.176521 7.665635 32.371089 16.16576 32.504099 33.076158 19.995215 49.631882 12.135961 18.659508 6.273607 14.539536 27.927347 200.668294 7.647588 2.812789 14.237211 9.668759 22.893691 3.44762 8.131283 28.910266 33.521192 14.710014 321.867585 833.602189 46.125457 36.190134 849.83884 32.020127 1209.97463 1409.97295 40.181881 45.407739 330.737944 945.626996
HG03788 299.369619 141.756087 31.206241 126.486209 7.540542 31.946284 22.002561 35.416455 39.501227 21.215777 63.13735 18.004936 25.999997 8.475649 16.503907 27.542175 200.348064 5.659067 3.624642 14.323702 14.101081 21.097112 4.948417 12.98845 31.946191 29.560999 12.401149 365.243229 857.330188 44.169089 32.484784 803.453051 28.601933 1159.11551 1296.05195 36.77229 40.500233 392.69478 921.896934
HG03789 282.644181 138.352626 31.294458 123.854705 9.54823 42.043933 20.422824 36.513557 48.282006 22.376846 56.93631 18.484949 21.835558 5.851583 15.34066 29.981185 193.95982 9.449519 4.545944 10.657952 15.397987 22.691221 4.637686 14.771849 35.506947 28.419675 15.713154 424.834707 860.735819 43.403626 33.607182 755.102208 28.403685 1076.71835 1341.51959 38.323662 37.796303 406.467161 938.990227
HG03790 255.873808 119.819326 28.465836 98.027524 8.649704 30.212709 19.081859 30.400178 30.892274 19.086231 45.859281 13.815154 23.848749 6.518679 13.313354 24.720184 157.346721 5.043732 3.289935 10.912911 7.485145 18.590404 3.777563 11.260261 25.350215 25.790155 10.775091 297.790713 823.950875 39.785204 29.819913 700.639882 25.958393 1126.00464 1907.17159 32.016593 38.122708 309.929922 866.020447
HG03792 252.00977 136.591624 23.426243 98.310773 7.932931 31.889831 21.913133 32.930055 35.014649 18.831433 49.164051 12.485379 19.625076 6.32358 12.151535 24.105646 186.171493 6.136984 2.940864 11.28648 10.353765 21.42091 3.551251 9.183426 25.412553 26.889923 13.109104 316.03997 834.548595 43.426439 34.490812 758.120367 29.579712 1171.88689 1658.60671 35.637018 39.327069 331.161153 893.430675
HG03861 177.617925 93.325629 19.764991 65.84035 5.057906 24.076491 11.455421 23.231283 21.522895 11.183314 36.963247 7.877048 12.924779 4.796404 7.606825 20.56817 148.791976 3.900417 1.293801 6.81239 6.612408 12.460267 2.766901 8.120009 20.135354 23.81312 10.61958 203.226406 579.840666 32.039934 24.842276 645.758723 21.140478 786.792597 3163.50501 28.786204 31.190334 211.06855 728.087779
HG03862 256.469332 135.385894 19.712476 102.877718 11.538826 31.576944 17.005163 27.489846 29.116637 20.567157 53.523579 14.353489 18.872529 4.221218 11.623952 28.983915 207.217953 6.251262 4.463821 9.511004 12.107704 21.315704 4.886858 8.849663 27.149787 19.090577 11.514745 299.667131 857.059054 42.497203 31.04101 721.068564 27.000804 1163.59199 1715.91243 34.936582 38.463472 327.176298 871.325565
HG03863 243.680811 121.389744 23.624453 99.914168 7.088371 31.007619 20.086781 25.881886 31.587963 17.595874 48.357722 12.706076 23.526429 6.707685 12.641732 25.771211 178.906618 5.876099 2.288594 8.970016 7.25246 20.666111 2.898182 9.197276 30.061969 27.149873 14.857895 292.133024 846.116942 42.96481 30.973887 699.316889 28.810843 1159.86092 1825.67862 35.276073 37.636473 317.316467 869.639307
HG03864 242.907834 136.12072 27.210497 91.870828 6.450274 34.022076 19.734488 23.284748 34.218059 17.485639 44.520332 12.046712 19.828474 6.723683 12.678123 22.262177 166.052728 5.161227 2.819449 12.182174 9.729942 20.493553 3.445053 9.503716 24.716514 21.043483 12.68624 319.409408 784.435583 39.972308 32.057418 713.451316 26.38214 1115.23645 1929.73286 34.972839 36.453194 319.095358 855.020258
HG03866 181.375203 97.463162 20.802218 65.169947 6.023456 20.672444 15.967512 20.665405 25.087263 13.494661 40.908633 8.454943 14.385089 4.981056 9.274753 16.696618 133.132785 4.623301 2.270137 5.986859 8.543731 14.234108 1.560915 6.706718 16.341606 20.574539 9.237171 232.445405 555.405175 29.88078 25.287925 526.529443 21.690319 2494.76085 1716.46781 26.415261 29.647512 230.436421 571.816733
HG03867 249.568127 143.230528 30.999135 103.361768 8.147091 31.686868 14.436337 33.909525 28.000016 20.856782 51.017698 10.632569 18.240757 6.131177 13.149324 28.00443 210.279407 4.930038 3.824611 11.35798 11.329716 22.723402 4.191594 9.919075 29.189319 27.129981 15.856288 322.941741 1020.08685 48.222514 36.519846 875.107549 31.755803 1223.17177 1199.74141 41.642925 43.986497 324.234603 935.902834
HG03868 251.69237 123.422124 24.617435 100.717661 7.60788 27.058889 13.664527 25.105263 37.500932 20.738592 62.134541 13.689261 18.361159 5.826432 13.561537 22.393723 175.494487 5.718479 3.419272 8.807843 10.478873 16.777122 6.175451 9.065103 25.022984 22.398459 13.357219 305.647429 812.364609 41.391893 30.707326 720.294394 26.839483 1126.42037 1818.21498 33.647361 37.562046 314.232231 913.288131
HG03869 253.740864 132.168623 27.313281 90.137076 6.421543 38.174101 18.303975 29.370418 32.760634 16.069562 48.99587 15.146225 20.291695 4.553337 13.760382 26.082285 183.905165 6.699087 2.232959 10.306339 8.557557 18.026017 4.235356 11.308214 24.183329 22.574447 11.249831 295.827855 806.694944 41.437743 33.978609 730.81715 27.947064 1198.302 1744.39063 35.646206 38.195274 328.451926 887.160301
HG03870 250.233055 128.161771 24.862799 98.548092 7.770865 32.174714 13.641161 30.10253 33.352811 14.851379 42.490198 14.749944 17.378675 3.95865 14.404205 25.646648 179.76783 5.390433 3.041593 8.791224 9.526116 20.503017 3.740549 5.935678 23.440225 26.272128 8.947168 318.253169 811.348811 43.768156 34.131263 734.029407 28.112196 1141.70522 1795.32038 37.379516 39.015359 319.225408 895.445519
HG03871 231.563358 120.922193 25.73969 98.632403 11.998248 31.251705 17.103552 27.86495 31.482966 21.379991 41.120064 11.670595 20.976011 4.414563 10.723822 23.687591 181.007825 5.546353 2.70588 8.445443 12.3797 20.158802 2.300466 10.813559 24.399675 20.819061 12.858503 296.206619 823.885516 39.665494 30.901366 663.921879 27.636604 1138.35396 1931.60119 32.516982 37.725784 316.92897 874.106533
HG03872 239.771899 128.290439 23.901648 94.331061 9.345584 31.812726 16.264437 26.341672 32.725783 18.789329 47.018733 10.934043 19.248007 5.691833 13.132532 23.945811 183.101535 7.689238 2.163704 9.836057 6.707863 18.001253 6.371929 9.176454 23.385181 22.001524 16.653762 303.395488 793.627064 42.499772 31.987951 712.037517 29.460974 1113.99674 1916.04843 35.089498 36.994966 327.443091 856.202335
HG03873 99.585672 58.370771 9.976045 38.060573 2.300529 16.613646 5.550416 8.826747 11.646583 10.683926 17.848637 5.302961 5.442005 4.296629 4.732697 10.88568 68.792096 2.195331 1.373852 3.677671 4.097262 7.07466 0.915948 5.571416 8.300619 10.855475 6.607599 125.991881 314.260069 23.489913 15.786612 292.589767 14.34378 4281.20362 1249.30416 17.645722 18.862829 130.460859 331.8932
