Recipient Egypt Ethiopia Western_Asia Russian_Caucasus Caucasus Iran South_Eastern_Europe Eastern_Europe Levant South_Asia IBS_Spain PJL_Pakistan GWD_Gambia ESN_Nigeria BEB_Bengal MSL_Sierra_Leone STU_Sri_Lanka ITU_India YRI_Nigeria LWK_Kenya TSI_Italy GIH_India
1070 1565.48666 878.108708 128.930453 218.084359 167.325525 74.665601 88.268377 180.922175 179.675779 74.882553 716.804292 400.936269 75.038529 59.091608 272.22188 52.889186 327.460027 321.750785 65.355771 149.536221 905.772949 342.210149
1077 1303.20219 878.437329 128.886235 172.855121 142.355419 55.269684 78.288775 158.21726 151.256567 78.735923 653.988364 361.868171 136.624758 187.585869 252.224971 105.787549 300.821818 324.367181 221.453942 468.168277 761.60159 323.420869
1094 1549.54355 892.419494 116.480163 195.518174 150.259314 68.900433 84.215177 178.473176 180.609187 88.621399 749.302732 410.373213 72.871392 54.717499 291.107288 45.869675 356.456541 382.58075 60.747909 108.236322 830.444024 377.670447
1103 1653.95551 924.642315 130.273418 202.46689 163.103335 52.824265 79.33104 171.637239 183.996355 81.262894 721.268576 388.318779 72.227625 48.080781 284.792484 40.657348 337.677358 316.068722 57.664782 108.228849 874.309255 352.630037
1107 1266.6767 757.854103 130.580547 239.350355 165.721564 47.630749 83.257304 187.552121 150.635238 95.194484 743.178918 480.687491 82.745397 70.79583 343.129327 48.463042 421.627134 419.999495 75.757927 124.537303 852.597356 457.445474
1109 1558.11575 916.837033 129.233205 196.802195 163.667443 72.489627 84.636021 174.621956 193.531606 85.738348 750.639869 399.123329 77.634893 52.636123 286.305811 42.508426 351.272372 328.163711 61.450628 116.051928 834.284598 369.672987
1120 1305.00185 796.108999 132.494784 205.037885 140.669064 67.114815 67.037939 166.482004 149.956185 90.906987 662.784945 443.433588 112.767055 135.277791 311.905015 77.112258 385.572726 383.644577 150.78575 290.809727 751.821943 418.691964
1148 1664.6657 1004.1875 125.07498 203.490907 169.691914 59.604882 86.267039 176.85873 192.232483 80.276835 733.413695 358.853634 86.182135 53.678796 250.577312 49.4121 295.864368 312.227505 60.424394 105.885547 837.009135 339.538271
1171 1607.52839 917.480397 134.362942 210.762654 165.709423 61.314644 89.952625 170.553503 181.125922 85.471845 723.036316 386.226736 70.859352 47.848889 279.248376 46.694643 323.186168 337.518994 54.580237 115.463981 866.279873 370.211947
1190 1028.82657 638.758475 133.718047 211.354027 153.184583 41.182183 76.453769 168.152707 129.730135 106.895155 685.379176 496.449294 120.80695 180.835624 352.615534 104.480735 424.474904 432.502675 169.692162 371.800605 773.871859 444.252685
1199 1583.96005 893.230094 126.502691 198.910069 158.690989 51.696751 85.358572 182.996215 185.769346 83.120483 714.817794 406.652379 71.137176 54.669726 281.042856 45.230375 334.661457 358.45614 63.32615 119.497937 877.936052 367.75457
1202 1205.76621 720.927741 145.633858 215.652612 150.007314 42.321948 88.091105 197.572895 147.363551 101.289445 765.577886 491.898336 88.633577 62.656552 324.990444 52.835486 438.372928 435.495601 82.99387 150.484543 869.072577 467.779375
1232 798.474113 548.055924 105.815805 157.651309 111.634138 34.622328 74.105527 147.441401 100.465325 78.126784 567.493509 419.825643 224.508573 416.568615 289.682602 217.04858 346.123896 355.415713 438.700373 822.150724 618.868208 372.638767
1243 1600.58596 865.085679 137.915383 200.480646 175.79877 61.155718 81.417402 175.078763 169.343729 93.115927 696.814226 402.324059 73.754926 58.162761 288.49693 48.507441 347.973424 354.145269 65.992527 124.277667 850.452228 374.538419
1244 1348.2285 852.711859 120.833688 185.575165 151.554553 42.683993 87.736199 195.910176 142.435292 86.988318 762.414632 381.176301 164.898833 119.416593 285.014274 97.304923 335.787068 315.965664 148.454139 178.833083 867.212746 374.28186
1245 799.410358 571.119482 87.416354 120.554669 86.384914 26.010656 57.786171 125.074762 90.817078 72.756534 457.762477 330.781951 300.68374 513.361478 233.923836 269.382385 283.811723 294.938552 559.040807 1136.61889 510.40097 317.380079
1251 1395.46689 882.788205 125.607532 198.455264 150.942216 46.227089 81.369388 169.966713 143.061887 77.016423 745.310894 385.491368 170.625146 127.670493 266.997765 105.641917 337.728809 334.537772 136.282079 172.469727 833.280838 358.479444
1269 1121.35465 696.80035 131.701387 204.679261 156.534696 47.220148 90.056445 190.920334 142.511667 96.664807 734.998277 457.225935 109.17401 136.681438 338.084674 84.204277 420.555945 400.689201 138.235633 276.375493 825.87625 444.872996
1270 1534.36713 905.098132 126.23101 226.344679 150.993279 58.839205 91.263956 174.115414 192.798659 88.516727 724.084642 421.04071 79.434177 58.303433 280.129518 43.915273 340.163506 344.603391 69.040196 126.520055 821.366331 388.248442
1271 1060.39113 649.114933 148.424788 181.953617 138.911452 46.003561 76.6094 178.408942 136.015486 104.469025 661.88281 470.084005 129.750424 170.834541 356.84002 92.361934 432.557138 482.791236 193.452669 317.150954 761.586225 455.823564
1292 1597.88458 928.606323 124.104745 194.718116 162.328264 53.487212 74.507667 180.058346 182.443143 75.35303 740.400234 386.823061 83.045899 55.035687 274.871833 43.01558 336.580583 332.638887 66.113403 120.268265 877.603077 355.52993
1297 1639.78937 911.512957 124.774822 209.703876 163.533541 64.92479 79.702423 174.666354 176.703961 92.728208 690.321338 396.787115 71.807757 49.785603 296.375618 41.688277 334.294317 338.65288 48.77653 111.227501 855.637569 372.023051
1337 1113.94088 678.018153 143.053857 221.310615 177.730123 47.439042 93.613146 195.324127 137.174634 114.820457 762.442227 534.633572 89.279639 72.031434 343.600729 54.047733 464.788663 450.040956 82.602311 158.53631 844.083816 466.90542
1339 1036.15281 619.962347 113.219701 151.967813 112.340261 35.013468 61.847893 140.676439 117.458016 89.504256 530.888681 427.881976 204.366342 355.008947 292.788234 170.634258 358.881412 370.197402 359.937028 685.680894 618.201125 392.808568
1344 1650.64759 993.823208 127.095352 213.051369 159.711253 58.622056 87.76649 171.034658 179.318936 80.17307 719.540707 380.543233 76.146106 52.6201 268.402747 41.587568 312.128623 326.229036 54.882462 102.611664 839.409131 350.072501
1370 881.600813 635.215551 118.954066 138.663546 106.31963 37.473005 65.221219 144.202326 103.229329 101.884983 514.124489 416.736887 215.84139 356.045935 313.582288 178.678318 376.900506 397.3393 344.047064 799.904301 596.914814 402.538102
1406 895.058992 475.952434 160.509133 210.262351 139.884106 63.275291 93.779032 198.577376 104.884879 123.141585 716.479637 661.594628 68.994649 69.459368 429.197741 47.46271 575.618151 595.047009 74.267408 124.386169 786.515131 631.070071
1441 1634.02384 909.39348 121.750462 197.372829 177.25757 79.603858 86.128567 179.023106 175.920254 84.587484 735.323509 383.399033 75.176851 47.706845 269.605153 43.10825 332.237134 332.061101 57.523928 113.917503 846.05353 364.243578
1445 1552.33809 917.660511 129.34575 193.020598 151.700764 65.528728 89.877679 183.442912 182.586089 77.94197 731.783954 391.585486 77.28359 69.260815 289.223459 46.262414 334.7342 341.693182 70.914569 118.576256 868.295247 362.361611
1458 1340.79955 963.319916 136.444796 184.0003 144.216642 50.799817 74.198926 166.635748 146.95373 100.795092 702.124163 409.665611 116.591978 105.36003 347.572249 77.358513 360.601157 349.660698 102.989132 202.511448 794.657273 368.161086
1463 1101.33001 677.112919 148.704223 209.754951 164.784445 44.19629 87.682635 190.360632 120.369241 110.61567 746.042909 508.165728 90.645841 98.978456 361.949779 57.446315 457.202329 442.693267 101.97078 189.561487 840.42315 495.426806
1464 1372.03787 780.333923 129.208739 212.609981 162.450463 47.379734 75.818395 185.898513 148.92444 99.633124 739.292914 433.122564 81.855753 72.949847 334.206339 50.991838 406.780503 410.86879 70.578173 125.666328 880.945904 423.863718
1492 1176.57335 759.054662 155.976131 225.418427 169.504354 45.456914 86.274972 204.090556 133.88304 110.178425 762.193665 486.096967 80.648865 72.969902 339.527 51.849391 429.785187 429.646375 86.033859 135.725234 836.3424 468.188175
1494 1642.46083 880.196928 127.713647 193.172124 165.019701 60.476031 88.495284 176.834089 183.404831 85.624758 712.42926 398.990052 86.439919 69.428435 268.994044 45.024416 335.095908 342.627647 73.275694 134.818772 806.423631 368.471865
1499 1537.07725 938.46546 128.452781 205.171182 155.625007 52.757674 84.728698 174.071183 168.312037 90.625592 733.697674 393.638985 79.179366 55.024004 282.524805 51.969523 351.065957 344.6669 58.224297 124.321353 862.723531 373.094606
1510 1516.04481 897.145341 119.514048 212.926873 154.825969 58.435497 86.953325 172.876814 180.752432 81.334447 719.039026 414.147566 70.628084 67.36322 303.375435 48.314198 351.361519 359.444795 74.602654 150.938542 835.447522 369.945753
1517 1644.98062 971.196722 132.050624 193.326021 172.308883 51.364109 79.655256 179.782891 187.921899 77.488871 733.323246 380.591681 73.334636 56.259579 277.829422 46.678006 311.57646 325.359379 53.640588 96.202762 858.697413 341.848784
1540 1544.11799 880.746619 147.752724 197.69357 160.918927 55.983933 91.40396 172.198811 155.556806 82.013689 710.74574 416.63703 83.170611 66.243281 306.175732 50.787736 352.267195 368.11941 70.645684 119.34998 824.78205 388.106387
1541 1372.51086 828.316909 131.987856 203.618995 156.266865 51.834386 79.000279 194.111917 162.126839 96.127915 740.635982 458.666202 76.684113 62.07508 324.965608 48.568002 379.245601 389.022759 76.875079 122.440315 852.805028 437.531274
1558 1636.39391 1045.3325 118.402488 190.272203 166.040033 51.639167 84.975834 177.913771 186.03201 77.187397 761.347215 345.92493 78.098631 48.40787 236.08169 47.174059 315.153037 310.731383 55.601701 112.36458 875.786903 324.556547
1559 1598.93339 866.359074 118.588557 194.22588 139.146195 62.948581 84.303219 181.175432 178.389671 92.470006 726.033424 415.95493 77.975814 50.626999 295.972161 39.467085 360.803946 359.722234 51.262292 104.331261 857.825678 388.90202
1573 1378.22983 859.364119 116.097292 179.866642 151.40923 63.560263 80.486231 165.00466 155.475081 85.686326 677.328778 432.602849 124.843476 114.15752 294.239109 85.61472 371.309924 397.528808 129.022055 231.6038 761.346329 390.640821
1576 1513.1884 916.375375 126.465235 201.35081 151.05403 49.598584 85.259487 185.743433 180.818611 84.159772 693.152604 422.994491 75.712984 63.611757 306.536907 46.492655 353.590072 370.904325 66.028572 136.638285 831.83403 383.907432
1587 1427.51022 839.31397 147.951044 213.050915 154.496496 54.104436 91.058982 181.751663 171.002563 96.834793 713.811832 439.4288 75.127342 56.724217 315.338882 44.945389 397.814102 409.894982 56.97927 108.653947 820.260979 429.363038
1597 1438.76066 877.330606 119.901742 192.399149 162.687273 47.014295 78.611779 179.67339 167.243689 89.019793 712.665759 422.808329 98.461947 94.815804 298.169611 67.10233 363.847616 359.17431 97.660141 177.810284 799.371539 400.887815
1623 1022.3755 726.568077 145.937883 199.68083 121.673127 39.555488 73.100512 166.659791 113.860978 124.317355 672.235798 564.13154 107.848041 123.716335 371.301388 84.974976 476.725014 491.895454 119.300642 220.165951 748.649071 530.744111
1627 1363.77658 932.02967 124.693946 194.556129 142.6952 45.865223 83.30726 166.693089 134.02289 83.807696 737.4698 362.946927 182.283955 147.119092 260.890583 115.792267 292.941256 325.540799 169.31762 245.529891 793.379244 340.758757
1642 1452.57881 880.054211 135.49058 201.453452 147.182756 60.118926 85.096478 174.514054 159.380106 86.872711 713.803732 407.197497 86.578194 83.12706 297.13794 57.931628 361.207505 370.666706 83.274125 147.76568 849.852757 404.132955
1643 1306.01213 783.014132 137.519995 218.998244 155.54632 44.542154 76.169708 189.83743 165.432697 95.020971 711.195883 471.451493 88.310571 77.23407 317.371778 57.306824 394.714242 423.279027 84.644459 169.876553 841.564497 436.374687
1644 1545.94191 878.028309 127.659902 205.906863 151.263781 62.612674 87.160167 172.161154 169.131067 78.813458 729.467931 424.547811 77.860656 55.260284 299.548939 45.608115 364.312968 364.697703 60.373623 142.819988 835.658143 366.582414
1646 1119.97058 686.764211 161.416385 232.016986 171.652065 47.01154 97.385063 185.760268 140.897299 111.690125 739.633818 515.195493 94.458068 64.061226 344.564032 49.283741 450.365051 451.090113 72.320612 164.762702 869.686504 475.43197
1647 1369.40365 854.422618 112.000267 183.444725 144.600042 50.987831 83.578309 185.812969 140.383184 74.498054 761.422583 387.72067 171.161089 127.638734 270.929255 107.085191 318.02968 327.260878 155.857305 213.243563 864.120498 341.81675
1657 1410.22812 831.076651 129.774318 195.367244 164.254236 52.131279 86.051449 192.874987 169.237621 89.102506 716.03305 452.863404 74.330872 73.746771 296.333805 48.22256 374.764378 400.907378 65.553829 137.388808 862.3736 422.800983
1666 1083.58379 653.933185 147.409529 211.736506 173.896579 43.020592 77.428757 199.633639 128.054759 108.74968 724.53236 521.616834 96.708052 113.3285 346.38011 78.535377 436.194944 437.584538 135.418521 244.570004 819.391868 463.709737
1673 1065.02977 717.255504 113.290241 168.307604 127.553304 47.642998 73.160319 155.247809 116.670954 83.428918 652.563797 388.823023 223.561542 259.323875 327.008424 168.168236 375.617974 389.486171 269.255456 405.412349 708.619966 409.989634
1700 389.551887 452.62953 69.556712 70.216331 36.034198 15.028018 27.365855 70.534472 37.504035 53.32973 239.828437 222.897063 431.616228 840.342238 174.683103 410.415631 216.22804 241.661361 884.655168 1877.86934 264.282363 219.188115
1709 1381.5503 822.689584 133.918899 224.104885 169.685789 52.365547 98.279782 183.747559 164.167359 85.166879 729.285982 459.537455 69.353695 56.268671 299.950897 43.69748 411.276262 407.158171 60.532412 114.326336 862.764122 415.589779
1716 1550.55846 919.70376 126.316096 193.074778 158.932268 59.082903 86.091486 168.287008 162.812243 81.662527 700.605874 407.722917 80.773619 66.796428 291.297022 45.74354 350.383133 351.66284 67.284944 145.159738 858.293351 373.17293
1725 577.168283 292.238435 184.769427 202.682225 127.295622 37.161758 75.324579 210.70426 87.823064 158.748383 631.643011 820.813353 60.241893 49.106993 529.497872 38.137925 760.273668 798.085625 62.354906 87.249672 680.124638 773.97227
1748 1572.16506 899.024202 126.962255 202.274902 170.118489 68.324152 95.927145 171.060348 174.346998 78.854574 740.958869 402.568465 77.400399 54.439062 305.103083 43.393027 327.559386 348.519212 55.945892 120.748131 846.202196 363.522009
1762 1145.77547 706.850608 143.215159 217.217945 182.115947 49.85336 82.497336 171.002765 139.722156 111.614594 726.68349 511.422581 92.11829 76.548214 375.699091 58.726057 433.378489 473.219466 93.659872 155.865176 827.11658 471.115221
1770 1610.70753 910.009499 132.848315 213.955527 170.318093 58.037994 94.70494 169.861561 188.421997 94.715801 720.420948 375.949739 74.891558 45.283326 284.895204 43.677092 339.463678 324.566097 61.60074 102.582155 883.213947 345.292111
1772 1365.24093 806.356832 133.577028 196.839901 158.789591 44.640969 83.231568 172.500749 158.331228 88.103552 722.554938 501.067807 76.266698 51.319567 361.636935 42.277718 400.650542 417.462926 52.014432 98.717665 848.800098 465.0362
1781 1359.79631 744.333128 143.843156 212.323976 165.000747 54.215012 79.369533 186.451813 181.437915 110.136164 697.227016 483.702628 71.72292 51.256305 345.485877 47.44737 424.847942 437.041765 66.55593 124.662835 803.501983 455.057535
1795 1275.82618 815.117445 140.915536 233.295854 162.449234 54.251102 82.342548 178.95257 159.114736 89.047385 753.908442 439.415387 92.225301 78.331365 307.348484 57.375741 387.019362 395.408248 85.54396 156.811919 869.072811 431.64427
1801 351.064316 193.752223 139.245553 134.446222 79.353198 25.026994 57.979917 131.747834 42.874008 224.282739 418.103034 877.589598 54.667653 44.48549 788.651455 36.165113 1030.4326 1118.94683 47.048232 62.215272 418.927359 968.412216
1819 1643.17797 959.762605 125.264927 207.450051 153.389858 69.936757 85.659095 180.351731 180.688439 86.070826 726.139879 388.172253 70.200096 50.424497 264.207704 39.469671 324.68362 324.150964 51.368406 108.487405 842.078169 364.282947
1828 807.006737 409.087332 171.790947 226.353474 138.701827 34.767069 76.914159 212.734818 99.570461 139.883818 737.860466 586.38288 95.222402 106.594439 456.160744 68.977511 553.59076 571.423782 121.542718 195.680454 811.218317 623.952738
1841 1412.8574 806.087509 126.519772 208.581875 154.801012 65.605686 90.453511 178.46114 159.910211 98.741315 699.303163 436.255302 90.981719 77.397059 321.399365 55.400492 374.675871 400.673415 79.893222 174.728965 828.659272 404.030587
1844 866.691707 723.31072 87.421209 131.792646 91.584519 26.979459 65.072058 127.861075 87.03514 55.205822 517.629035 271.684148 367.981773 526.289718 198.34084 293.863154 233.790225 247.761551 553.502432 952.73657 559.578821 259.305252
1849 1370.06258 821.564411 142.458487 212.117411 149.160479 57.939735 87.699037 169.68833 168.761992 98.22744 754.145582 431.484751 81.501808 80.363 318.04045 55.057761 385.764026 398.807759 87.045475 142.744695 821.995612 410.78704
1850 1518.06748 883.175673 128.982833 203.226768 175.739253 45.819202 99.893184 164.362592 151.993552 81.005072 744.21517 414.210479 82.867651 60.087379 301.504018 46.559317 356.325315 368.499361 64.758049 121.640973 857.271938 375.212602
1852 1030.57311 627.379384 129.010154 178.993522 136.11337 40.724957 72.225956 159.908279 131.01545 91.250008 631.911854 458.666421 159.574757 244.12359 326.245036 135.061934 413.709255 432.77382 234.870812 515.870917 672.040502 423.374776
1855 764.996946 486.840352 152.193982 206.308694 126.606104 36.129265 72.663537 175.049699 99.629276 118.267818 651.7232 602.37334 131.299723 201.623014 411.263527 104.075736 500.48381 514.148011 188.152546 426.612076 728.492346 546.484853
1861 892.882387 523.167617 174.965462 232.730158 145.646941 38.993785 89.702374 192.61157 117.546079 132.70738 730.739195 617.337882 78.561717 79.761808 415.227895 54.497399 529.685933 553.552417 90.650471 156.349874 849.836733 548.262772
1871 1549.65886 842.976307 136.056125 205.762582 162.7111 51.460854 84.769188 179.208506 171.256524 88.724015 718.036394 405.375882 76.96487 68.265905 289.470973 47.955555 372.492112 373.383303 65.663162 127.210446 831.507329 396.507867
1875 986.319201 647.762504 123.633125 174.592306 139.522479 32.549197 77.807937 170.071099 112.909829 93.267603 695.784561 429.119589 208.488061 248.486926 311.182526 150.930678 387.068925 410.06856 233.181304 434.701029 757.425568 420.544858
1885 1109.14579 685.764776 143.526732 254.526833 167.471599 49.894412 95.16526 181.603912 130.430439 109.953339 756.935751 523.692813 73.14527 52.908367 380.302376 45.453814 446.449663 443.941953 74.655362 132.250528 906.304847 481.894022
1887 412.856527 236.167711 152.063444 156.493327 90.305332 38.678414 52.80946 153.150034 52.339462 187.708287 500.129613 757.049336 128.405701 199.552819 634.738114 100.263736 754.69968 751.550409 200.837844 390.267313 523.923214 771.428081
1909 1568.07008 931.69082 133.831628 191.064124 173.456935 57.279837 78.852303 188.856502 182.750051 87.875954 746.631821 387.576493 83.975339 59.046007 277.457171 42.754431 330.337279 348.998886 56.697821 109.672385 854.917368 353.62462
1910 1394.43245 877.551034 128.542772 198.964624 156.98703 60.24253 80.467334 166.778821 169.691914 88.355031 685.720088 428.881589 93.871366 79.239626 304.916443 61.999051 370.66684 370.052665 95.529943 188.280803 812.495712 431.750213
